date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:14:43	14066/14066	---M--	200	added ('OK')	image/png	etag:%2263db9fbf-36f2%22	https://html.themexriver.com/Saasio/assets/img/app-landing/mockup/smu1.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/app-landing/mockup/smu1.png	(from https://html.themexriver.com/Saasio/index-7.html)
14:14:43	55998/55998	---M--	200	added ('OK')	image/jpeg	etag:%2263db9fbf-dabe%22	https://html.themexriver.com/Saasio/assets/img/app-landing/screenshoot/slider-01.jpg	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/app-landing/screenshoot/slider-01.jpg	(from https://html.themexriver.com/Saasio/index-7.html)
14:14:43	23344/23344	---M--	200	added ('OK')	image/png	etag:%2263db9fbf-5b30%22	https://html.themexriver.com/Saasio/assets/img/app-landing/shape/s-shape3.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/app-landing/shape/s-shape3.png	(from https://html.themexriver.com/Saasio/index-7.html)
14:14:44	33400/33400	---M--	200	added ('OK')	image/png	etag:%2263db9fbf-8278%22	https://html.themexriver.com/Saasio/assets/img/app-landing/shape/s-shape4.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/app-landing/shape/s-shape4.png	(from https://html.themexriver.com/Saasio/index-7.html)
14:14:44	63982/63982	---M--	200	added ('OK')	image/png	etag:%2263db9fbf-f9ee%22	https://html.themexriver.com/Saasio/assets/img/app-landing/mockup/fmu1.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/app-landing/mockup/fmu1.png	(from https://html.themexriver.com/Saasio/index-7.html)
14:14:44	7159/7159	---M--	200	added ('OK')	image/png	etag:%2263db9fbf-1bf7%22	https://html.themexriver.com/Saasio/assets/img/app-landing/mockup/fmu2.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/app-landing/mockup/fmu2.png	(from https://html.themexriver.com/Saasio/index-7.html)
14:14:44	5503/5503	---M--	200	added ('OK')	image/png	etag:%2263db9fbf-157f%22	https://html.themexriver.com/Saasio/assets/img/app-landing/mockup/fmu3.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/app-landing/mockup/fmu3.png	(from https://html.themexriver.com/Saasio/index-7.html)
14:14:44	4220/4220	---M--	200	added ('OK')	image/png	etag:%2263db9fbf-107c%22	https://html.themexriver.com/Saasio/assets/img/app-landing/shape/fc1.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/app-landing/shape/fc1.png	(from https://html.themexriver.com/Saasio/index-7.html)
14:14:45	3040/3040	---M--	200	added ('OK')	image/png	etag:%2263db9fbf-be0%22	https://html.themexriver.com/Saasio/assets/img/app-landing/shape/fc2.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/app-landing/shape/fc2.png	(from https://html.themexriver.com/Saasio/index-7.html)
14:14:45	85024/85024	---M--	200	added ('OK')	image/png	etag:%2263db9fbf-14c20%22	https://html.themexriver.com/Saasio/assets/img/app-landing/shape/fns1.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/app-landing/shape/fns1.png	(from https://html.themexriver.com/Saasio/index-7.html)
14:14:45	132813/132813	---M--	200	added ('OK')	image/png	etag:%2263db9fbf-206cd%22	https://html.themexriver.com/Saasio/assets/img/app-landing/shape/hws.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/app-landing/shape/hws.png	(from https://html.themexriver.com/Saasio/index-7.html)
14:14:46	31523/31523	---M--	200	added ('OK')	image/png	etag:%2263db9fbf-7b23%22	https://html.themexriver.com/Saasio/assets/img/app-landing/team/tm1.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/app-landing/team/tm1.png	(from https://html.themexriver.com/Saasio/index-7.html)
14:14:46	9305/9305	---M--	200	added ('OK')	image/png	etag:%2263db9fbf-2459%22	https://html.themexriver.com/Saasio/assets/img/app-landing/team/msbg1.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/app-landing/team/msbg1.png	(from https://html.themexriver.com/Saasio/index-7.html)
14:14:46	6553/6553	---M--	200	added ('OK')	image/png	etag:%2263db9fbf-1999%22	https://html.themexriver.com/Saasio/assets/img/app-landing/team/msbg2.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/app-landing/team/msbg2.png	(from https://html.themexriver.com/Saasio/index-7.html)
14:14:47	20301/20301	---M--	200	added ('OK')	image/png	etag:%2263db9fbf-4f4d%22	https://html.themexriver.com/Saasio/assets/img/app-landing/team/tm2.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/app-landing/team/tm2.png	(from https://html.themexriver.com/Saasio/index-7.html)
14:14:47	2604509/2604509	---M--	200	added ('OK')	image/gif	etag:%2263db9fbf-27bddd%22	https://html.themexriver.com/Saasio/assets/img/app-landing/mockup/hw.gif	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/app-landing/mockup/hw.gif	(from https://html.themexriver.com/Saasio/index-7.html)
14:14:47	21195/21195	---M--	200	added ('OK')	image/png	etag:%2263db9fbf-52cb%22	https://html.themexriver.com/Saasio/assets/img/app-landing/team/tm3.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/app-landing/team/tm3.png	(from https://html.themexriver.com/Saasio/index-7.html)
14:14:48	6517/6517	---M--	200	added ('OK')	image/png	etag:%2263db9fbf-1975%22	https://html.themexriver.com/Saasio/assets/img/app-landing/shape/fq-shape1.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/app-landing/shape/fq-shape1.png	(from https://html.themexriver.com/Saasio/index-7.html)
14:14:48	23557/23557	---M--	200	added ('OK')	image/png	etag:%2263db9fbf-5c05%22	https://html.themexriver.com/Saasio/assets/img/app-landing/shape/fq-shape2.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/app-landing/shape/fq-shape2.png	(from https://html.themexriver.com/Saasio/index-7.html)
14:14:48	2160/2160	---M--	200	added ('OK')	image/png	etag:%2263db9fbf-870%22	https://html.themexriver.com/Saasio/assets/img/app-landing/shape/fq-shape3.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/app-landing/shape/fq-shape3.png	(from https://html.themexriver.com/Saasio/index-7.html)
14:14:48	3261/3261	---M--	200	added ('OK')	image/png	etag:%2263db9fbf-cbd%22	https://html.themexriver.com/Saasio/assets/img/app-landing/shape/fq-shape4.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/app-landing/shape/fq-shape4.png	(from https://html.themexriver.com/Saasio/index-7.html)
14:14:48	2009/2009	---M--	200	added ('OK')	image/png	etag:%2263db9fbf-7d9%22	https://html.themexriver.com/Saasio/assets/img/app-landing/shape/fq-shape5.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/app-landing/shape/fq-shape5.png	(from https://html.themexriver.com/Saasio/index-7.html)
14:14:49	75855/75855	---M--	200	added ('OK')	image/png	etag:%2263db9fbf-1284f%22	https://html.themexriver.com/Saasio/assets/img/app-landing/shape/fq-shape6.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/app-landing/shape/fq-shape6.png	(from https://html.themexriver.com/Saasio/index-7.html)
14:14:49	11148/11148	---M--	200	added ('OK')	image/png	etag:%2263db9fbf-2b8c%22	https://html.themexriver.com/Saasio/assets/img/app-landing/shape/fq-shape8.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/app-landing/shape/fq-shape8.png	(from https://html.themexriver.com/Saasio/index-7.html)
14:14:49	1091/1091	---M--	200	added ('OK')	image/png	etag:%2263db9fbf-443%22	https://html.themexriver.com/Saasio/assets/img/app-landing/shape/fq-shape7.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/app-landing/shape/fq-shape7.png	(from https://html.themexriver.com/Saasio/index-7.html)
14:14:49	34434/34434	---M--	200	added ('OK')	image/png	etag:%2263db9fbf-8682%22	https://html.themexriver.com/Saasio/assets/img/app-landing/screenshoot/screenshot01.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/app-landing/screenshoot/screenshot01.png	(from https://html.themexriver.com/Saasio/index-7.html)
14:14:49	32873/32873	---M--	200	added ('OK')	image/png	etag:%2263db9fbf-8069%22	https://html.themexriver.com/Saasio/assets/img/app-landing/screenshoot/screenshot02.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/app-landing/screenshoot/screenshot02.png	(from https://html.themexriver.com/Saasio/index-7.html)
14:14:50	19675/19675	---M--	200	added ('OK')	image/png	etag:%2263db9fbf-4cdb%22	https://html.themexriver.com/Saasio/assets/img/app-landing/screenshoot/screenshot03.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/app-landing/screenshoot/screenshot03.png	(from https://html.themexriver.com/Saasio/index-7.html)
14:14:50	18860/18860	---M--	200	added ('OK')	image/png	etag:%2263db9fbf-49ac%22	https://html.themexriver.com/Saasio/assets/img/app-landing/screenshoot/screenshot04.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/app-landing/screenshoot/screenshot04.png	(from https://html.themexriver.com/Saasio/index-7.html)
14:14:50	30513/30513	---M--	200	added ('OK')	image/png	etag:%2263db9fbf-7731%22	https://html.themexriver.com/Saasio/assets/img/app-landing/screenshoot/search.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/app-landing/screenshoot/search.png	(from https://html.themexriver.com/Saasio/index-7.html)
14:14:50	118404/118404	---M--	200	added ('OK')	image/png	etag:%2263db9fbf-1ce84%22	https://html.themexriver.com/Saasio/assets/img/app-landing/shape/ss-shape1.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/app-landing/shape/ss-shape1.png	(from https://html.themexriver.com/Saasio/index-7.html)
14:14:51	111430/111430	---M--	200	added ('OK')	image/png	etag:%2263db9fbf-1b346%22	https://html.themexriver.com/Saasio/assets/img/app-landing/shape/ss-shape2.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/app-landing/shape/ss-shape2.png	(from https://html.themexriver.com/Saasio/index-7.html)
14:14:51	93175/93175	---M--	200	added ('OK')	image/jpeg	etag:%2263db9fbf-16bf7%22	https://html.themexriver.com/Saasio/assets/img/app-landing/background/tbg.jpg	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/app-landing/background/tbg.jpg	(from https://html.themexriver.com/Saasio/index-7.html)
14:14:51	21893/21893	---M--	200	added ('OK')	image/jpeg	etag:%2263db9fbf-5585%22	https://html.themexriver.com/Saasio/assets/img/app-landing/testimonial/tst1.jpg	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/app-landing/testimonial/tst1.jpg	(from https://html.themexriver.com/Saasio/index-7.html)
14:14:51	22581/22581	---M--	200	added ('OK')	image/jpeg	etag:%2263db9fbf-5835%22	https://html.themexriver.com/Saasio/assets/img/app-landing/testimonial/tst2.jpg	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/app-landing/testimonial/tst2.jpg	(from https://html.themexriver.com/Saasio/index-7.html)
14:14:51	17021/17021	---M--	200	added ('OK')	image/jpeg	etag:%2263db9fbf-427d%22	https://html.themexriver.com/Saasio/assets/img/app-landing/testimonial/tf1.jpg	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/app-landing/testimonial/tf1.jpg	(from https://html.themexriver.com/Saasio/index-7.html)
14:14:52	8185/8185	---M--	200	added ('OK')	image/jpeg	etag:%2263db9fbf-1ff9%22	https://html.themexriver.com/Saasio/assets/img/app-landing/testimonial/tf3.jpg	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/app-landing/testimonial/tf3.jpg	(from https://html.themexriver.com/Saasio/index-7.html)
14:14:52	4607/4607	---M--	200	added ('OK')	image/png	etag:%2263db9fbf-11ff%22	https://html.themexriver.com/Saasio/assets/img/app-landing/partner/p1.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/app-landing/partner/p1.png	(from https://html.themexriver.com/Saasio/index-7.html)
14:14:52	3522/3522	---M--	200	added ('OK')	image/png	etag:%2263db9fbf-dc2%22	https://html.themexriver.com/Saasio/assets/img/app-landing/partner/p2.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/app-landing/partner/p2.png	(from https://html.themexriver.com/Saasio/index-7.html)
14:14:52	4732/4732	---M--	200	added ('OK')	image/png	etag:%2263db9fbf-127c%22	https://html.themexriver.com/Saasio/assets/img/app-landing/partner/p3.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/app-landing/partner/p3.png	(from https://html.themexriver.com/Saasio/index-7.html)
14:14:53	4183/4183	---M--	200	added ('OK')	image/png	etag:%2263db9fbf-1057%22	https://html.themexriver.com/Saasio/assets/img/app-landing/partner/p4.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/app-landing/partner/p4.png	(from https://html.themexriver.com/Saasio/index-7.html)
14:14:53	28454/28454	---M--	200	added ('OK')	image/png	etag:%2263db9fbf-6f26%22	https://html.themexriver.com/Saasio/assets/img/app-landing/shape/n-shape1.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/app-landing/shape/n-shape1.png	(from https://html.themexriver.com/Saasio/index-7.html)
14:14:53	100838/100838	---M--	200	added ('OK')	image/png	etag:%2263db9fbf-189e6%22	https://html.themexriver.com/Saasio/assets/img/app-landing/shape/n-shape2.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/app-landing/shape/n-shape2.png	(from https://html.themexriver.com/Saasio/index-7.html)
14:14:54	27624/27624	---M--	200	added ('OK')	image/png	etag:%2263db9fbf-6be8%22	https://html.themexriver.com/Saasio/assets/img/app-landing/mockup/n-mockup.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/app-landing/mockup/n-mockup.png	(from https://html.themexriver.com/Saasio/index-7.html)
14:14:54	73493/73493	---M--	200	added ('OK')	image/png	etag:%2263db9fbf-11f15%22	https://html.themexriver.com/Saasio/assets/img/app-landing/shape/n-shape3.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/app-landing/shape/n-shape3.png	(from https://html.themexriver.com/Saasio/index-7.html)
14:14:54	10422/10422	---M--	200	added ('OK')	image/png	etag:%2263db9fbf-28b6%22	https://html.themexriver.com/Saasio/assets/img/app-landing/logo/paypal.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/app-landing/logo/paypal.png	(from https://html.themexriver.com/Saasio/index-7.html)
14:14:54	7830/7830	---M--	200	added ('OK')	image/png	etag:%2263db9fbf-1e96%22	https://html.themexriver.com/Saasio/assets/img/app-landing/logo/app1.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/app-landing/logo/app1.png	(from https://html.themexriver.com/Saasio/index-7.html)
14:14:54	5752/5752	---M--	200	added ('OK')	image/png	etag:%2263db9fbf-1678%22	https://html.themexriver.com/Saasio/assets/img/app-landing/logo/gp1.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/app-landing/logo/gp1.png	(from https://html.themexriver.com/Saasio/index-7.html)
14:14:55	45823/45823	---M--	200	added ('OK')	image/png	etag:%2263db9fbf-b2ff%22	https://html.themexriver.com/Saasio/assets/img/app-landing/shape/fo-shape1.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/app-landing/shape/fo-shape1.png	(from https://html.themexriver.com/Saasio/index-7.html)
14:14:55	114550/114550	---M--	200	added ('OK')	image/png	etag:%2263db9fbf-1bf76%22	https://html.themexriver.com/Saasio/assets/img/app-landing/shape/fo-shape2.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/app-landing/shape/fo-shape2.png	(from https://html.themexriver.com/Saasio/index-7.html)
14:14:55	61985/61985	---M--	200	added ('OK')	image/png	etag:%2263db9fbf-f221%22	https://html.themexriver.com/Saasio/assets/img/app-landing/shape/eimap.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/app-landing/shape/eimap.png	(from https://html.themexriver.com/Saasio/index-7.html)
14:14:55	78313/78313	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263db9fc0-131e9%22	https://html.themexriver.com/Saasio/assets/js/swiper.min.js	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/js/swiper.min.js	(from https://html.themexriver.com/Saasio/index-7.html)
14:14:56	4114/4114	---M--	200	added ('OK')	image/png	etag:%2263db9fbe-1012%22	https://html.themexriver.com/Saasio/assets/img/saas-c/banner/b-shape4.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/saas-c/banner/b-shape4.png	(from https://html.themexriver.com/Saasio/index-4.html)
14:14:56	114246/114246	---M--	200	added ('OK')	image/png	etag:%2263db9fbe-1be46%22	https://html.themexriver.com/Saasio/assets/img/saas-c/banner/b-laptop.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/saas-c/banner/b-laptop.png	(from https://html.themexriver.com/Saasio/index-4.html)
14:14:56	2937/2937	---M--	200	added ('OK')	image/png	etag:%2263db9fbe-b79%22	https://html.themexriver.com/Saasio/assets/img/saas-c/banner/b-shape3.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/saas-c/banner/b-shape3.png	(from https://html.themexriver.com/Saasio/index-4.html)
